hospital_name,name,rating,review
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Hello Artie,1.0,"(Translated by Google) It's a bit expensive for a specialist poly government hospital of 160 thousand, the doctor is late and has to wait more than 2 hours (Original) Agak mahal untuk RS pemerintah poli spesialis 160 ribuan, dokter terlambat dan harus menunggu 2 jam lebih"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Masda Solution,5.0,(Translated by Google) Provides physical and mental health tests. (Original) Melayani tes kesehatan jasmani dan rohani.
Dr. Amino Gondohutomo Regional Psychiatric Hospital,muhamad alip,5.0,"(Translated by Google) no matter how good the service is if the patient and family have not said thank you, it means it is not good.. for that I thank you for the service.. (Original) sebaik apapun pelayanan yg diberikan kalo pasien dan keluarga belum mengucapkan terimakasih berarti belum baik..untuk itu saya mengucapkan terimakasih atas pelayanan nya.."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Ariyanta Nugraha,5.0,"(Translated by Google) Fast and accurate service The antigen swab experience is only 15 minutes, the registration is responsive, the laboratory is comfortable and humane, the administration is also fast. (Original) Pelayanan cepat dan tepat Pengalaman swab antigen cukup 15 menit, pendaftaran responsif, laboratorium nyaman dan humanis, administrasi juga gerak cepat."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Roni Boy,5.0,"(Translated by Google) I want to ask if from the area/Kan. Robotan can enter RSJ Semarang or not. The chronology: my friend's mother is very heavy, when she is stressed she gets angry and even throws a tantrum to the point of throwing dangerous objects / sometimes takes an hour. Can it be taken directly to RSJD Semarang, how much does it cost? Can you use BBJS or not? (Original) Mau tanya kalo dari daerah/Kan.Ģrobogan bisa masuk ke RSJ Semarang gak. Kronologinya: ibu teman saya deres berat, klo stres marah2 dan bahkan mengamuk sampai melempar benda2 berbahaya / kadang membawa sejam. Bisa langsung dibawa ke RSJD Semarang gak biaya berapa? Kalo pakai BBJS Bisa gak?"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Edi Edek,3.0,"(Translated by Google) The parking lot is very hot, there are trees but they are still small, sorry for the drivers who waited too long.... Please make the parking space cooler.!!!! Thanks. (Original) Tempat parkir panas banget,,ada pepohonan tp masih kecil,,kasian para supir yg terlalu lama nunggu.... Mohon tempat parkir d bikin lebih adem.!!!! Terimakasih."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Dyas Amellia Firdhausya,5.0,"(Translated by Google) The service is very friendly... Inpatient stay here, the nurses are really super friendly so it doesn't make you stressed... (Original) Pelayanan nya ramah bgt... Rawap inap disini perawat nya beneran super ramah jd g bikin stress..."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Mayangsari Adha,5.0,"(Translated by Google) Sorry I want to ask. I am an immigrant from Medan to Semarang. If you want to consult a psychologist using BPJS, what do you need to prepare? And how? Thank you 🙏 (Original) Maaf saya mau tanya. Saya kan perantau dari Medan ke semarang. Mau konsultasi ke psikolog pake BPJS itu yg perlu di siapin apa aja ya? Dan caranya gmna? Terima kasih 🙏"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Bagus Suluharto,5.0,"(Translated by Google) His staff is very friendly. Today, January 4, 2019 a medical test for cpns, even though there are many people who test, the service is still friendly. It&#39;s just a shame that the photocopying place isn&#39;t a bit late, even though in the morning there were already a few queuing up, forcing the photocopy to go out quite a distance. (Original) Pegawai nya ramah banget. Hari ini 4 januari 2019 tes kesehatan untuk cpns, walau yg tes banyak orang, namun pelayanan nya tetap ramah. Cuma sayang tempat fotokopi bukannya agak siang, padahal pagi2 sudah ada beberapa yg antri, terpaksa fotokopi keluar jalan lumayan jauh."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Siti t,4.0,"(Translated by Google) The place is clean, comfortable. There are still many who ask, is it true that the RSJD provides delivery services? Yes, that's right now serving the general BPJS too... the main thing is that it helps... friendly service. Morning hours 10.00 - 12.00 Afternoon 16.00 - 18.00. If any information is incomplete, I apologize. (Original) Tempatnya bersih, nyaman. Msh banyak yg bertanya apa benar RSJD melayani persalinan? Ya benar skrg melayani BPJS umum juga loo.. pokoknya mantul...pelayanan ramah. Jam besut pagi jam 10.00 - 12.00 Sore jam 16.00- 18.00. Jika ada info yg kurang lengkap saya minta maaf."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Riskaa Zhrnii,5.0,"(Translated by Google) Sorry to ask, if you want to give birth here using BPJS, do you have to get a referral from the health center first? (Original) Maaf mau tanyaa, kalau mau melahirkan disini memakai bpjs apakah harus dapat rujukan dari puskemas duluu"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,020 Aditya Fatkhi Nugraha,5.0,"(Translated by Google) Want to ask if you want a psychological consultation, how is it going? And how much do you have to prepare? (Original) Mau bertanya kalau ingin konsultasi kejiwaan bagaimana alurnya ya? Dan kira² harus menyiapkan dana berapa?"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Queen Khadeeja,1.0,"(Translated by Google) I just want to share my experience, my wife gave birth normally but needed extra care, while the baby was immediately in the same room as the mother. I can look after alone when my wife has to get extra care and the baby is fussy sometimes??? Rules and regulations that are used as excuses..This is about life, not toys..I'm really, really DISAPPOINTED with this hospital..not recommended for maternity hospitalization (Original) Hanya ingin share pengalaman saja,istri saya melahirkan normal namun butuh perawatan cukup ekstra,sementara bayi begitu lahir langsung satu ruangan dgn ibunya..Bisa anda bayangkan saya mendapat teguran dr security karena yg menjaga lebih dr 1 orang,tepatnya 2 orang..Mana mungkin saya bisa menjaga sendirian ketika istri saya harus mendapatkan perawatan ekstra dan bayi pun terkadang rewel??? Peraturan dan lagi2 peraturan yg dijadikan alasan..Ini menyangkut nyawa bukan mainan..saya benar2 sangat2 KECEWA dgn rumah sakit ini..sangat2 tidak recomended untuk rawat inap bersalinnya"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,ambar wati,1.0,"(Translated by Google) this is my experience and that of my husband, dear Mr. / Mrs. Leader ... for the registration section, the servant was reprimanded, my husband and I, son ** I am 4 years old, at 23:00 at the ED, check my husband ... skt asthma, because my husband is not strong, my chest feels tight, when the emergency registration is sitting first, the one who keeps the registration is received from the phone, when the phone is finished, (2 min) my position has been registered, then after receiving the call the guard officer didn't respond to me, I just kept quiet ... I said, bro, I want to check, my husband is asthma ... I can't offer the BBJS card ... (BBJS byr 1 month 100 rb) the officer says, mother, bro ... because my husband was not strong, my husband and I decided to go to Bhayangkara Hospital .... in RS Bhayangkara the service was very satisfying, so when I was registered directly my husband was told to come in, immediately handled by Mr. and Mrs. ** doctor , immediately evaporated .... allhamdullillah. (When BBJS is seen when it is computerized, does the data look like it still must be? or waiting for the dying patient to be handled ... ??? it's so sad) the cry of the heart ... yea, the leadership is being evaluated ... .thank you (Original) ini pengalaman saya dan suami,yth bpk/ibu pimpinan....untk bagian pendaftaran tlong ditegur pelayananya kurang baik,saya dan suami,anak laki** saya umur 4 thn,dtng sktr jam 23:00 di IGD,untk periksa suami saya....skt asma,krn suami sdh tdk kuat,dada sdh terasa sesak,kt dtng kependaftaran IGD kt duduk dulu dikrnakan yg jaga dipendaftaran lg terima telepon,kt tgg smpi selesai telepon ( 2 mnt ) posisi saya udh didpn loket pendaftaran,stlh selesai menerima telepon petugas jaga tdk merespon saya,hny diam....saya bilang,mas mau periksa,suami saya skt asma...smbl saya meyodorkan kartu BBJS... (BBJS yg byr 1 bln 100 rb) sipetugas jg bilang,ibu bw kk....krn suami sdh tdk kuat,sy dan suami memutuskan untk ke RS Bhayangkara....di rs bhayangkara pelayananya sangat memuaskan,begitu dtang dipendaftaran langsung suami saya disuruh masuk,langsung ditanggani sama bpk dan ibu** dokter,langsung diuap....allhamdullillah. ( krt BBJS klo dilihat dicomputer kan data sdh terlihat knp hrs bw kk??? atau menunggu pasien sekarat br ditanggani.....??? meyedihkan sekali ) jeritan hati....yth.pimpinan tlong dievaluasilah......terima kasih"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Agung Tsuki,5.0,"(Translated by Google) Service without discriminating against religion, ethnicity, race, economy class.... Bravo RS Amino... (Original) Pelayanan tanpa membeda-bedakan agama, suku, ras, kelas ekonomi.... Bravo RS Amino..."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Harry 843,5.0,"(Translated by Google) The hospital environment is clean, tidy and green. The flashing traffic light in front of the hospital is good and very helpful. The zebra cross should have been repainted again and added with shock lines, in order to help people who want to cross the road in front of the hospital, especially when there are no security officers. ""Thank you"" to the security guard if you are helped cross the road in the morning. (Original) Lingkungan rumah sakit bersih ,rapi dan hijau. Lampu lalulintas berkedip yang berada didepan rumah sakit sudah baik dan sangat membantu. seharusnya Zebra cross dicat ulang lagi dan ditambah garis kejut, Agar membantu masyarakat yang hendak menyeberang jalan didepan rumah sakit, terutama pada saat tidak ada petugas security. ""Terima kasih "" kepada petugas keamanan kalau pagi hari dibantu menyeberang jalan."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Zaskia Sari,1.0,"(Translated by Google) Coordination between nurses and administration is not compact. Especially in the shinta room. Every morning around 07:00. There is a neglect of street vendors entering the hospital area. This clearly violates the rules and regulations that exist. And strangely nurses and employees allow traders to sell like selling in the market, nurses & visitors scrambling to buy snacks. This is an irony fact. not the habits of other hospitals that are disciplined and strict. (Original) Kordinasi antara perawat dan bagian administrasi kurang kompak.terutama di ruang rama shinta.tiap pagi hari sekitar jam 07:00.ada pembiaran pedagang asongan masuk ke area dalam rumah sakit.ini jelas melanggar tata tertib dan peraturan yg ada.dan anehnya perawat dan pegawai mengijinkan pedagang tersebut berjualan layaknya berjualan dipasar,perawat&pengunjung berebut membeli jajanan tersebut.ini fakta yg ironi.bukan kebiasaan rumah sakit lain yg disiplin dan ketat."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,andika budi,3.0,"(Translated by Google) The service is quite friendly, the place is clean and spacious Here for Physical and Spiritual Health Test. It's a bit unfortunate to have to wait a long time even though the queue is not too long because the doctor is in an isoma and we were not informed. (Original) Pelayanannya cukup ramah, tempatnya bersih dan luas Kesini untuk Tes Kesehatan Jasmani dan Rohani. Agak disayangkan harus menunggu lama padahal antriannya tidak terlalu lama karena dokternya sedang isoma dan kita tidak diberitahu."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Cafe N'deso,5.0,"(Translated by Google) I want to ask again sir, this is my reference first for 5 months, but I haven't been there yet. If it's used this month or not, do I have to re-referral from the village again. (Original) Mau tanya lagi pak,ini rujukany dulu buat bulan 5,tp belum kesana lagi.kalo digunakan bulan ini bisa tidak,apa harus mnt rujukan ulang dari desa lagi.mksh"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Donny Hidayat,5.0,(Translated by Google) Thank you nurses and doctors at the RSJD amino service is very good ... may Allah repay all for the kindness and sincerity of caring for patients. My biological brother who is being treated there may get better soon amen (Original) Terimakasih para perawat dan dokter di RSJD amino pelayanannya sangat baik...semoga Allah membalas semua atas kebaikan dan keikhlasannya merawat para pasien. Adik kandung saya yang sedang dirawat disana semoga cepat sembuh amin
